type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS;DEP;REG;loyer_m2_median_n6;nb_log_n6;taux_rendement_n6;loyer_m2_median_n7;nb_log_n7;taux_rendement_n7;prix_m2_vente
pr;a;v;0;56;;3;199000;;;0;0;1;0;NS;;4.90798;-52.27387;Oui;;;2.0;;0;;;1.0;;;False;;False;44.0;720.0;;;;m;n;a;2020-03;97309;0105;973090105;H;973;3.0;11.7;7.0;0.04;13.85;47.0;0.047;3553.57
pr;a;v;0;43;;2;100000;;;458;0;0;0;0;;4.94249;-52.32554;Non;;;;;0;;;;;;;;;;;;;;a;n;a;2020-03;97302;0103;973020103;H;973;3.0;14.67;19.0;0.076;16.22;217.0;0.084;2325.58
pr;a;v;4;19;;1;69000;;;0;0;0;1;NS;;4.94326;-52.32315;Non;;;;False;0;NS;;1.0;;;;;;19.0;500.0;;;;a;n;a;2020-03;97302;0103;973020103;H;973;3.0;27.06;3.0;0.089;21.44;68.0;0.071;3631.58
pr;a;v;1;30;;2;95990;;;0;1;1;0;NS;;4.94322;-52.3216;Non;1.0;;1.0;;0;;;1.0;;;True;;False;12.0;600.0;;;;m;n;a;2020-03;97302;0103;973020103;H;973;3.0;14.67;19.0;0.055;16.22;217.0;0.061;3199.67
pr;a;v;1;51;;2;139000;;;0;0;0;1;0;;4.92069;-52.28671;Non;2.0;;1.0;;0;;;;;;;;;30.0;1061.0;;;;a;n;a;2020-03;97309;0102;973090102;H;973;3.0;16.5;8.0;0.073;16.3;72.0;0.072;2725.49
pr;a;v;1;42;;2;137990;;;0;0;1;0;NS;;4.92045;-52.28348;Non;2.0;;;;Ouest;;;;;;False;;False;148.0;600.0;;;;m;n;a;2020-03;97309;0102;973090102;H;973;3.0;16.5;8.0;0.06;16.3;72.0;0.06;3285.48
pr;a;v;0;51;;2;137500;;;0;0;1;0;NS;;4.92414;-52.28633;Non;2.0;;1.0;;0;;;1.0;;;False;;False;30.0;1094.0;;;;m;n;a;2020-03;97309;0102;973090102;H;973;3.0;16.5;8.0;0.073;16.3;72.0;0.073;2696.08
pr;m;v;0;111;70000.0;3;285000;;;0;0;1;0;NS;;4.93065;-52.40675;Oui;;;;;Est-Ouest;;;1.0;;;False;;;;;;;;m;n;m;2020-03;97305;0102;973050102;H;973;3.0;13.77;9.0;0.064;12.71;15.0;0.059;2567.57
pr;a;v;0;56;;2;130000;;;565;0;0;0;0;;4.89589;-52.27361;Non;;;;;0;;;;;;;;;;;;;;a;n;a;2020-03;97309;0104;973090104;H;973;3.0;16.4;20.0;0.085;16.3;72.0;0.084;2321.43
pr;a;v;0;51;;2;130000;;;582;0;0;0;0;;4.89589;-52.27361;Non;;;;;0;;;;;;;;;;;;;;a;n;a;2020-03;97309;0104;973090104;H;973;3.0;16.4;20.0;0.077;16.3;72.0;0.077;2549.02
pr;m;v;0;111;;5;339900;;;0;0;0;0;NS;;4.90753;-52.27244;Non;;;;False;0;NS;;;;;;;;;;;;;a;n;m;2020-03;97309;0104;973090104;H;973;3.0;;;;14.29;11.0;0.056;3062.16
pr;m;v;0;89;;3;240000;;;1031;0;0;0;0;;4.89563;-52.27305;Oui;;;;;0;;;;;;;;;44.0;;;;;a;n;m;2020-03;97309;0104;973090104;H;973;3.0;15.71;1.0;0.07;14.96;8.0;0.067;2696.63
pr;a;v;0;44;;2;140000;;;618;0;0;0;0;;4.89589;-52.27361;Non;;;;;0;;;;;;;;;;;;;;a;n;a;2020-03;97309;0104;973090104;H;973;3.0;16.4;20.0;0.062;16.3;72.0;0.061;3181.82
pr;a;v;0;62;;3;144900;;;0;0;1;0;NS;;4.93127;-52.29472;Non;2.0;;;;0;;;1.0;;;False;;False;64.0;1448.0;;;;m;n;a;2020-03;97302;0112;973020112;H;973;3.0;13.36;19.0;0.069;13.52;134.0;0.069;2337.1
pr;m;v;0;150;;7;265000;;;0;0;0;0;NS;;4.9303;-52.29825;Non;1.0;;;False;0;NS;;;;;;;;;;;;;a;n;m;2020-03;97302;0112;973020112;H;973;3.0;14.53;1.0;0.099;14.53;1.0;0.099;1766.67
pr;m;v;0;238;1590.0;8;650000;;;0;0;2;0;NS;;4.9334;-52.29293;Oui;;;6.0;True;sud-est;;;3.0;;;False;;;;;;;;m;n;m;2020-03;97302;0112;973020112;H;973;3.0;;;;;;;2731.09
pr;a;v;1;56;;2;135000;;;0;0;0;1;0;;4.93302;-52.29807;Non;2.0;;2.0;;0;;;;;;;;;62.0;999.0;;;;a;n;a;2020-03;97302;0112;973020112;H;973;3.0;17.89;42.0;0.089;16.22;217.0;0.081;2410.71
pr;m;pi;0;150;;6;360000;;;1530;0;0;0;0;;4.85047;-52.33124;Oui;;;;;0;;;;;;;;;;;;;;a;n;m;2020-03;97307;0103;973070103;H;973;3.0;;;;13.56;1.0;0.068;2400.0
pr;m;v;0;75;213.0;4;149000;;;0;0;0;1;0;;4.92182;-52.30472;Oui;1.0;;;False;0;;;1.0;;;;;;;;;;;a;n;m;2020-03;97302;0114;973020114;H;973;3.0;10.47;3.0;0.063;13.98;20.0;0.084;1986.67
pr;a;v;0;40;;2;150000;;;0;0;0;1;0;;4.92188;-52.30606;Oui;;;;False;0;;;;1.0;;;;;;;;;;a;n;a;2020-03;97302;0114;973020114;H;973;3.0;15.82;18.0;0.051;16.22;217.0;0.052;3750.0
pr;a;v;1;71;;3;205000;;;0;0;1;0;VI;;4.92339;-52.31346;Non;;;2.0;;0;;;1.0;;;;;;48.0;1200.0;;;;a;n;a;2020-03;97302;0121;973020121;H;973;3.0;13.39;9.0;0.056;13.52;134.0;0.056;2887.32
pr;a;v;0;49;;3;117000;;;0;0;0;0;0;;4.92147;-52.30704;Non;;;;False;0;;;;;;;;;;;;;;a;n;a;2020-03;97302;0114;973020114;H;973;3.0;14.17;19.0;0.071;13.52;134.0;0.068;2387.76
pr;m;v;0;92;;4;259000;;;0;0;1;2;0;;4.88822;-52.35343;Non;1.0;;2.0;False;0;;;;1.0;;;;;;;;;;a;n;m;2020-03;97307;0108;973070108;H;973;3.0;10.91;3.0;0.047;12.59;17.0;0.054;2815.22
pr;m;v;0;92;;4;279000;;;0;0;1;2;0;;4.88589;-52.35073;Oui;1.0;;2.0;False;0;;;;1.0;;;;;;;;;;a;n;m;2020-03;97307;0108;973070108;H;973;3.0;10.91;3.0;0.043;12.59;17.0;0.05;3032.61
pr;m;v;0;91;301.0;4;239000;;;0;0;2;0;NS;;4.88008;-52.28292;Oui;1.0;;2.0;;0;;;2.0;;;False;;;22.0;;;;;m;n;m;2020-03;97309;0103;973090103;H;973;3.0;13.44;15.0;0.061;13.71;45.0;0.063;2626.37
pr;m;v;0;108;1049.0;5;312000;;;0;0;1;1;NS;;4.88721;-52.3128;Non;;;3.0;;0;;;2.0;;;False;;;;;;;;m;n;m;2020-03;97309;0103;973090103;H;973;3.0;13.89;5.0;0.058;14.29;11.0;0.059;2888.89
pr;m;v;0;250;;7;670000;;;2795;0;0;0;0;;4.88273;-52.28686;Non;;;;;0;;;;;;;;;;;;;;a;n;m;2020-03;97309;0103;973090103;H;973;3.0;16.67;2.0;0.075;16.67;2.0;0.075;2680.0
pr;m;v;0;167;1005.0;7;415000;;;0;0;2;0;NS;;4.88969;-52.30939;Non;;;;;0;;;3.0;;;False;;;;;;;;m;n;m;2020-03;97309;0103;973090103;H;973;3.0;16.67;2.0;0.08;16.67;2.0;0.08;2485.03
pr;m;v;0;141;1060.0;5;320000;;;0;0;0;1;NS;;4.87477;-52.28711;Non;;;;;0;;;1.0;;;False;;;;;;;;m;n;m;2020-03;97309;0103;973090103;H;973;3.0;13.89;5.0;0.073;14.29;11.0;0.076;2269.5
pr;m;v;0;100;914.0;4;374400;;;0;0;1;1;NS;;4.90488;-52.26558;Non;;;3.0;;0;;;2.0;;;False;;;;;;;Individuel;m;n;m;2020-03;97309;0103;973090103;H;973;3.0;13.44;15.0;0.043;13.71;45.0;0.044;3744.0
pr;a;v;0;74;267.0;3;220000;;;0;0;2;0;NS;;4.83255;-52.34654;Oui;;;;False;0;NS;2020.0;2.0;1.0;;;;False;;;;;;a;n;a;2020-03;97307;0106;973070106;H;973;3.0;9.38;1.0;0.038;11.22;6.0;0.045;2972.97
pr;a;v;0;69;;3;189000;;;0;0;1;0;NS;;4.84936;-52.33915;Non;;;;False;0;NS;2020.0;1.0;1.0;;;;False;8.0;;;;;a;n;a;2020-03;97307;0106;973070106;H;973;3.0;9.38;1.0;0.041;11.22;6.0;0.049;2739.13
pr;a;v;0;69;;3;189000;;;0;0;1;0;NS;;4.87222;-52.3397;Non;1.0;;;False;0;NS;2020.0;1.0;1.0;;;;False;8.0;;;;;a;n;a;2020-03;97307;0106;973070106;H;973;3.0;9.38;1.0;0.041;11.22;6.0;0.049;2739.13
pr;a;v;0;97;364.0;4;259000;;;0;0;2;0;NS;;4.83255;-52.34654;Oui;;;1.0;False;0;NS;2020.0;2.0;1.0;;;;False;;;;;;a;n;a;2020-03;97307;0106;973070106;H;973;3.0;;;;11.44;2.0;0.051;2670.1
pr;m;v;0;136;1000.0;5;395000;;;0;0;1;1;NS;;4.91124;-52.26834;Non;;;1.0;;0;;;3.0;;;False;;;12.0;1000.0;;;;m;n;m;2020-03;97309;0101;973090101;H;973;3.0;16.76;1.0;0.069;14.29;11.0;0.059;2904.41
pr;m;pi;0;85;;4;210000;;;895;0;0;0;0;;4.91614;-52.27575;Oui;;;;;0;;;;;;;;;;;;;;a;n;m;2020-03;97309;0101;973090101;H;973;3.0;12.86;5.0;0.062;13.71;45.0;0.067;2470.59
pr;m;v;0;130;1014.0;5;400360;;;0;0;2;0;NS;;4.92692;-52.28386;Non;;;;;0;;;3.0;;;False;;;;;;;;m;n;m;2020-03;97309;0101;973090101;H;973;3.0;16.76;1.0;0.065;14.29;11.0;0.056;3079.69
pr;m;v;0;113;910.0;5;319000;;;0;0;0;0;NS;;4.84552;-52.32785;Non;1.0;;;False;0;NS;;;;;;;;;;;;;a;n;m;2020-03;97307;0104;973070104;H;973;3.0;;;;10.8;4.0;0.046;2823.01
pr;m;v;0;130;1014.0;5;304950;;;0;0;0;2;0;;4.91097;-52.31331;Non;0.0;;4.0;;0;;;;;;;;;;;;;;a;n;m;2020-02;97302;0117;973020117;H;973;3.0;;;;11.96;5.0;0.061;2345.77
pr;m;v;0;95;;4;220000;;;924;0;0;0;0;;4.93935;-52.33269;Non;;;;;0;;;;;;;;;;;;;;a;n;m;2020-02;97302;0118;973020118;H;973;3.0;;;;13.98;20.0;0.072;2315.79
pr;m;v;0;253;;7;200000;;;0;0;0;4;0;;4.94046;-52.3322;Non;;;;False;0;;;3.0;;;;;;;;;;;a;n;m;2020-02;97302;0118;973020118;H;973;3.0;;;;14.53;1.0;0.221;790.51
pr;m;v;0;126;439.0;5;290000;;;0;0;2;0;VI;;5.17096;-52.65203;Non;;;;;0;VI;1990.0;2.0;;;;;;;;;;;a;n;m;2020-02;97304;0107;973040107;H;973;3.0;18.94;1.0;0.099;18.94;3.0;0.099;2301.59
pr;m;v;0;200;1500.0;6;490000;;;0;0;0;0;VI;;4.78502;-52.33011;Non;;;;;0;VI;2002.0;;;;;;;;;;;;a;n;m;2020-02;97307;0105;973070105;H;973;3.0;13.56;1.0;0.066;13.56;1.0;0.066;2450.0
pr;m;v;0;82;522.0;5;181440;;;0;0;1;0;VI;;4.87943;-52.32832;Non;;;;False;0;VI;;2.0;1.0;;;;;;;;;;a;n;m;2020-02;97307;0102;973070102;H;973;3.0;10.49;2.0;0.057;10.8;4.0;0.059;2212.68
pr;a;v;1;64;;3;130000;;;0;1;0;1;NS;;4.93642;-52.32986;Oui;2.0;;;True;0;NS;;1.0;1.0;;;;;36.0;1100.0;;;;a;n;a;2020-02;97302;0119;973020119;H;973;3.0;11.9;13.0;0.07;13.52;134.0;0.08;2031.25
pr;m;v;0;81;199.0;3;219350;;;0;0;0;0;VI;;5.48937;-54.03383;Non;;;;;0;VI;;;;;;;;;;;;;a;n;m;2020-02;97311;0103;973110103;H;973;3.0;;;;;;;2708.02
pr;m;v;0;81;400.0;4;199900;;;0;0;2;0;VI;;5.49209;-54.02827;Non;;;2.0;;0;;;2.0;;;;;;24.0;;;;;a;n;m;2020-02;97311;0106;973110106;H;973;3.0;;;;15.34;2.0;0.075;2467.9
pr;m;v;0;115;336.0;5;215000;;;0;0;1;1;VI;;5.17633;-52.64932;Oui;;;;;0;VI;;1.0;;;;;;;;;;;a;n;m;2020-02;97304;0106;973040106;H;973;3.0;19.88;1.0;0.128;18.94;3.0;0.122;1869.57
pr;m;v;0;150;;4;77000;;;326;0;2;0;0;0;5.37467;-52.9546;0;;;;;0;;;;;;;;;;;;;;a;n;m;2020-02;97312;0000;973120000;Z;973;3.0;;;;;;;513.33
pr;m;v;0;260;17000.0;6;650000;;;0;0;0;1;0;;4.63651;-52.33251;Non;;;;;0;;;;;;;;;;;;;;a;n;m;2020-02;97310;0000;973100000;Z;973;3.0;;;;;;;2500.0
pr;m;v;0;252;17193.0;6;650000;;;0;0;0;1;0;;4.76361;-52.42569;Non;1.0;;5.0;;0;;;;;;;;;;;;;;a;n;m;2020-02;97310;0000;973100000;Z;973;3.0;;;;;;;2579.37
pr;m;v;0;89;;3;248000;;;0;0;1;1;VI;;4.89387;-52.27401;Oui;;;;;0;;;2.0;;;;;;44.0;;;;;a;n;m;2020-02;97309;0106;973090106;H;973;3.0;13.71;1.0;0.059;14.96;8.0;0.064;2786.52
pr;a;v;0;62;;3;172800;;;0;0;0;0;VI;;4.95368;-54.02925;Non;;;;;0;VI;;;;;;;;80.0;1059.0;;;;a;n;a;2020-02;97311;0105;973110105;H;973;3.0;;;;;;;2787.1
pr;m;v;0;90;;4;219900;;;0;0;2;0;VI;;5.45163;-54.0407;Non;1.0;;;False;Sud;VI;;2.0;;;;;;;;;;;a;n;m;2020-02;97311;0105;973110105;H;973;3.0;15.34;2.0;0.075;15.34;2.0;0.075;2443.33
pr;m;v;0;90;400.0;4;219900;;;0;0;0;0;NS;;5.45243;-54.04928;Non;1.0;;;False;0;NS;;;;;;;;;;;;;a;n;m;2020-02;97311;0105;973110105;H;973;3.0;15.34;2.0;0.075;15.34;2.0;0.075;2443.33
pr;m;v;0;150;;5;397500;;;1647;0;0;0;0;;4.87458;-52.37091;Oui;;;;;0;;;;;;;;;;;;;;a;n;m;2020-02;97307;0108;973070108;H;973;3.0;;;;10.8;4.0;0.049;2650.0
pr;m;v;0;100;2000.0;5;397500;;;0;0;0;0;0;;4.87458;-52.37091;Oui;0.0;;1.0;;0;;;;;;;;;;;;;;a;n;m;2020-02;97307;0108;973070108;H;973;3.0;;;;10.8;4.0;0.033;3975.0
pr;m;v;0;90;;4;289000;;;0;0;0;0;VI;;4.91797;-52.29615;Oui;;;;;0;VI;;;;;;;;;;;;;a;n;m;2020-02;97302;0113;973020113;H;973;3.0;;;;13.98;20.0;0.052;3211.11
pr;m;v;0;200;;7;255000;;;0;0;0;0;0;;4.92198;-52.30392;Non;1.0;;;False;0;;;;;;;;;;;;;;a;n;m;2020-02;97302;0113;973020113;H;973;3.0;;;;14.53;1.0;0.137;1275.0
pr;m;v;0;113;150.0;4;285000;;;0;0;0;0;NS;;4.93465;-52.30746;Non;;;;False;0;NS;;;;;;;;;;;;;a;n;m;2020-02;97302;0112;973020112;H;973;3.0;20.39;3.0;0.097;13.98;20.0;0.066;2522.12
pr;m;v;0;150;;7;265000;;;1101;0;0;0;0;0;4.93099;-52.2966;0;;;;;0;;;;;;;;;;;;;;a;n;m;2020-02;97302;0112;973020112;H;973;3.0;14.53;1.0;0.099;14.53;1.0;0.099;1766.67
pr;a;v;0;43;;2;124200;;;0;0;0;0;0;;4.93034;-52.29355;Non;1.0;;1.0;;0;;;;;;;;True;172.0;392.0;;;;a;n;a;2020-02;97302;0112;973020112;H;973;3.0;17.89;42.0;0.074;16.22;217.0;0.067;2888.37
pr;a;v;0;36;;2;107000;;;0;0;1;0;NS;;4.93901;-52.30824;Non;1.0;;1.0;False;0;NS;;1.0;1.0;;;;;172.0;395.0;;;;a;n;a;2020-02;97302;0109;973020109;H;973;3.0;17.38;25.0;0.07;16.22;217.0;0.065;2972.22
pr;a;v;2;106;;4;170000;;;0;1;1;1;NS;;4.93776;-52.31378;Non;2.0;;2.0;False;0;NS;;3.0;1.0;;;13.0;False;164.0;;;;;a;n;a;2020-02;97302;0109;973020109;H;973;3.0;12.6;5.0;0.094;11.69;35.0;0.087;1603.77
pr;a;v;0;114;;4;125000;;;0;0;2;1;VI;;4.93871;-52.31376;Non;2.0;;;;0;VI;;1.0;;;True;;False;;;;;;a;n;a;2020-02;97302;0109;973020109;H;973;3.0;12.6;5.0;0.138;11.69;35.0;0.128;1096.49
pr;a;v;0;39;;2;155000;;;0;0;0;0;NS;;4.93533;-52.29399;Non;;;;False;0;NS;;;;;;;;;;;;;a;n;a;2020-02;97302;0111;973020111;H;973;3.0;17.07;10.0;0.052;16.22;217.0;0.049;3974.36
pr;a;v;0;87;;3;190000;;;0;0;0;0;NS;;4.93533;-52.29399;Non;;;;False;0;NS;;;;;;;;;;;;;a;n;a;2020-02;97302;0111;973020111;H;973;3.0;13.92;3.0;0.076;13.52;134.0;0.074;2183.91
pr;a;v;0;36;61.7;2;104500;;;0;0;0;1;0;;4.93617;-52.29348;Non;1.0;;1.0;;0;;;;;;;;;172.0;420.0;;;;a;n;a;2020-02;97302;0111;973020111;H;973;3.0;17.07;10.0;0.071;16.22;217.0;0.067;2902.78
pr;a;v;0;60;;2;169900;;;709;0;0;0;0;;4.94088;-52.29585;Oui;;;;;0;;;;;;;;;;;;;;a;n;a;2020-02;97302;0111;973020111;H;973;3.0;17.07;10.0;0.072;16.22;217.0;0.069;2831.67
pr;a;v;0;30;;1;115000;;;0;0;0;0;NS;;4.9355;-52.29407;Non;;;;False;0;NS;;;;;;;;;;;;;a;n;a;2020-02;97302;0111;973020111;H;973;3.0;22.86;3.0;0.072;21.44;68.0;0.067;3833.33
pr;a;v;0;95;394.0;4;319900;;;0;0;0;0;0;;4.90199;-52.27692;Non;0.0;;;;0;;;;;;;;;;;;;;a;o;a;2020-02;97309;0105;973090105;H;973;3.0;11.89;3.0;0.042;11.96;8.0;0.043;3367.37
pr;m;v;0;85;;4;215000;;;0;0;1;0;VI;;4.91439;-52.27671;Oui;1.0;;;;0;;;1.0;;;;;;;;;;;a;n;m;2020-02;97309;0105;973090105;H;973;3.0;15.61;5.0;0.074;13.71;45.0;0.065;2529.41
pr;m;v;0;187;712.0;6;330000;;;0;0;4;0;VI;;5.16519;-52.64177;Oui;;;;;0;VI;;3.0;;;;;;;;;;;a;n;m;2020-02;97304;0103;973040103;H;973;3.0;;;;11.97;1.0;0.081;1764.71
pr;m;v;0;90;463.0;4;225000;;;0;0;1;0;VI;;5.15667;-52.65637;Oui;;;;;0;VI;;1.0;;;;;;;;;;;a;n;m;2020-02;97304;0108;973040108;H;973;3.0;;;;;;;2500.0
pr;m;v;0;378;50020.0;8;270000;;;0;0;5;0;NS;;5.15755;-52.65443;Non;;;;;0;NS;2003.0;5.0;1.0;;;;;;;;;;a;n;m;2020-02;97304;0108;973040108;H;973;3.0;;;;;;;714.29
pr;m;v;0;140;679.0;5;265000;;;0;0;0;0;NS;;4.9146;-52.36093;Non;;;;False;0;NS;;;;;;;;;;;;;a;n;m;2020-02;97305;0102;973050102;H;973;3.0;8.87;2.0;0.056;8.87;2.0;0.056;1892.86
pr;m;v;0;120;1350.0;5;130000;;;0;0;1;1;NS;;4.9244;-52.40864;Oui;;;;;0;;;1.0;;;;;;;;;;;a;n;m;2020-02;97305;0102;973050102;H;973;3.0;8.87;2.0;0.098;8.87;2.0;0.098;1083.33
pr;m;v;0;90;860.0;4;240000;;;0;0;0;0;VI;;4.96806;-52.44463;Non;;;;;0;VI;2010.0;;;;;;;;;;;;a;n;m;2020-02;97305;0102;973050102;H;973;3.0;11.58;9.0;0.052;11.58;9.0;0.052;2666.67
pr;m;v;0;133;2156.0;4;224700;;;0;0;1;1;NS;;4.9146;-52.36093;Non;;;;False;0;NS;;;;;;;;;;;;;a;n;m;2020-02;97305;0102;973050102;H;973;3.0;11.58;9.0;0.082;11.58;9.0;0.082;1689.47
pr;a;v;3;75;;4;108000;;;0;0;0;1;0;;4.94041;-52.32497;Non;3.0;;2.0;;0;;;;;;;;;10.0;0.0;;;;a;n;a;2020-02;97302;0103;973020103;H;973;3.0;11.3;1.0;0.094;11.69;35.0;0.097;1440.0
pr;m;v;0;315;1140.0;10;600000;;;0;0;2;3;0;;4.91474;-52.28035;Non;;;;False;0;;;2.0;;;;;;;;;;;a;n;m;2020-02;97309;0102;973090102;H;973;3.0;;;;;;;1904.76
pr;m;v;0;180;579.0;6;340000;;;0;0;2;0;NS;;4.91733;-52.28091;Non;1.0;;;False;0;NS;;3.0;;;;;;;;;;;a;n;m;2020-02;97309;0102;973090102;H;973;3.0;;;;12.02;3.0;0.076;1888.89
pr;a;v;0;43;;2;124200;;;521;0;0;0;0;0;4.89589;-52.27361;0;;;;;0;;;;;;;;;;;;;;a;n;a;2020-02;97309;0104;973090104;H;973;3.0;16.4;20.0;0.068;16.3;72.0;0.068;2888.37
pr;m;v;0;89;;4;192000;;;0;0;0;0;NS;;4.90753;-52.27244;Non;1.0;;;False;0;NS;;;;;;;;;;;;;a;n;m;2020-02;97309;0104;973090104;H;973;3.0;13.06;7.0;0.073;13.71;45.0;0.076;2157.3
pr;m;v;0;90;;3;269000;;;0;0;0;1;0;;4.90753;-52.27244;Non;1.0;;;False;0;;;2.0;;;;;;;;;;;a;n;m;2020-02;97309;0104;973090104;H;973;3.0;15.71;1.0;0.063;14.96;8.0;0.06;2988.89
pr;m;v;0;180;1587.0;7;560000;;;0;0;3;0;VI;;4.88501;-52.27812;Non;1.0;;;;0;VI;1980.0;3.0;;;;;;;;;;;a;n;m;2020-02;97309;0104;973090104;H;973;3.0;;;;16.67;2.0;0.064;3111.11
pr;m;v;0;180;1028.0;8;370000;;;0;0;2;0;VI;;4.88961;-52.27349;Non;1.0;;;;0;VI;1993.0;2.0;;;;;;;;;;;a;n;m;2020-02;97309;0104;973090104;H;973;3.0;;;;;;;2055.56
pr;m;vp;0;252;;6;650000;;;2687;0;1;1;0;0;4.89589;-52.27361;0;;;;;0;;;;;;;;;;;;;;a;n;m;2020-02;97309;0104;973090104;H;973;3.0;12.02;1.0;0.056;12.02;3.0;0.056;2579.37
pr;m;v;0;200;2500.0;6;770000;;;0;0;2;0;VI;;4.88501;-52.27812;Non;;;;;0;VI;2010.0;2.0;;;;;;;;;;;a;n;m;2020-02;97309;0104;973090104;H;973;3.0;12.02;1.0;0.037;12.02;3.0;0.037;3850.0
pr;a;v;0;58;;3;129000;;;0;0;1;0;VI;;4.93623;-52.32384;Non;;;;;0;;;1.0;;;;;;14.0;;;;;a;n;a;2020-02;97302;0105;973020105;H;973;3.0;14.88;4.0;0.08;13.52;134.0;0.073;2224.14
pr;m;v;0;90;800.0;4;239000;;;0;0;0;0;0;;5.01376;-52.4677;Non;1.0;;;False;0;;;;;;;;;;;;;;a;n;m;2020-02;97305;0101;973050101;H;973;3.0;;;;11.58;9.0;0.052;2655.56
pr;m;v;0;95;216.0;4;222000;;;0;0;0;0;NS;;4.93867;-52.33433;Non;1.0;;;False;0;NS;;;;;;;;;;;;;a;n;m;2020-02;97302;0101;973020101;H;973;3.0;11.39;1.0;0.058;13.98;20.0;0.072;2336.84
pr;a;v;0;36;;2;104500;;;440;0;1;1;0;0;4.89589;-52.27361;0;;;;;0;;;;;;;;;;;;;;a;n;a;2020-02;97309;0104;973090104;H;973;3.0;16.4;20.0;0.068;16.3;72.0;0.067;2902.78
pr;m;v;0;250;1587.0;5;569900;;;0;0;2;2;NS;;4.90753;-52.27244;Non;2.0;;1.0;False;Sud-Est;NS;1978.0;3.0;2.0;;;;;;;;;;a;n;m;2020-02;97309;0104;973090104;H;973;3.0;;;;14.29;11.0;0.075;2279.6
pr;m;v;0;75;918.0;3;202000;;;0;0;1;1;0;;4.92199;-52.31306;Oui;;;;False;0;;2011.0;;2.0;;;;;;;;;;a;n;m;2020-02;97302;0121;973020121;H;973;3.0;16.4;1.0;0.073;13.22;10.0;0.059;2693.33
pr;m;v;0;90;361.0;4;132000;;;0;0;0;0;0;;4.92147;-52.30704;Non;2.0;;;False;0;;;;;;;;;;;;;;a;n;m;2020-02;97302;0114;973020114;H;973;3.0;10.47;3.0;0.086;13.98;20.0;0.114;1466.67
pr;m;v;0;183;1813.0;7;365000;;;0;0;0;0;NS;;4.9228;-52.30711;Non;1.0;;;False;0;NS;1980.0;;;;;;;;;;;;a;n;m;2020-02;97302;0114;973020114;H;973;3.0;;;;14.53;1.0;0.087;1994.54
pr;a;v;0;36;;1;88000;;;0;0;1;0;0;;4.92188;-52.30606;Oui;;;1.0;False;0;;;1.0;;;;;;;;;;;a;n;a;2020-02;97302;0114;973020114;H;973;3.0;22.62;6.0;0.111;21.44;68.0;0.105;2444.44
pr;m;v;0;183;1813.0;7;365000;;;0;0;0;3;0;;4.92147;-52.30704;Non;1.0;;;False;0;;;3.0;1.0;;;;;;;;;;a;n;m;2020-02;97302;0114;973020114;H;973;3.0;;;;14.53;1.0;0.087;1994.54
pr;m;v;0;150;;7;285000;;;0;0;0;0;0;;4.92147;-52.30704;Non;;;;False;0;;;;;;;;;;;;;;a;n;m;2020-02;97302;0114;973020114;H;973;3.0;;;;14.53;1.0;0.092;1900.0
pr;a;v;0;76;;3;189000;;;0;0;0;1;0;;4.92362;-52.30696;Non;;;;False;0;;;1.0;;;;;;;;;;;a;n;a;2020-02;97302;0114;973020114;H;973;3.0;14.17;19.0;0.068;13.52;134.0;0.065;2486.84
pr;m;v;0;250;5030.0;7;676000;;;0;0;0;2;VI;;4.87747;-52.28974;Non;2.0;;;;0;;;;;;;;;;;;;;a;n;m;2020-02;97309;0103;973090103;H;973;3.0;16.67;2.0;0.074;16.67;2.0;0.074;2704.0
pr;m;vp;0;250;;5;670000;;;0;0;1;1;VI;;4.88119;-52.24709;Non;3.0;;;False;Sud;VI;1986.0;2.0;2.0;;;;;;;;;;a;n;m;2020-02;97309;0103;973090103;H;973;3.0;13.89;5.0;0.062;14.29;11.0;0.064;2680.0
pr;m;v;0;93;462.0;4;199800;;;0;0;0;2;0;;4.88932;-52.28891;Oui;1.0;;3.0;;0;;;;;;;;;22.0;1600.0;;;;a;n;m;2020-02;97309;0103;973090103;H;973;3.0;13.44;15.0;0.075;13.71;45.0;0.077;2148.39
pr;m;v;0;94;;4;295000;;;0;0;0;0;0;;4.88315;-52.27073;Non;;;;False;0;;;;;;;;;;;;;;a;n;m;2020-02;97309;0103;973090103;H;973;3.0;13.44;15.0;0.051;13.71;45.0;0.052;3138.3
pr;m;v;0;200;4160.0;5;570000;;;0;0;0;0;VI;;4.87158;-52.25507;Non;;;;;0;VI;;;;;;;;;;;;;a;n;m;2020-02;97309;0103;973090103;H;973;3.0;13.89;5.0;0.058;14.29;11.0;0.06;2850.0
